Class,Timestamp,x1,y1,x2,y2
Pterophyllum_Scalare_W,170.2,803,494,869,536
Pterophyllum_Scalare_BB,170.2,126,138,178,216
Pterophyllum_Scalare_W,170.3,800,492,867,536
Pterophyllum_Scalare_Y,170.3,1101,555,1136,618
Pterophyllum_Scalare_B,170.3,837,584,886,660
Pterophyllum_Scalare_BB,170.3,126,132,179,210
Pterophyllum_Scalare_YWB,170.3,75,161,108,243
G_Matriarche,170.3,681,79,748,118
Corydoras_Albinos,170.3,717,628,766,658
Corydoras_Albinos,170.3,219,595,278,630
Corydoras_Albinos,170.4,719,628,765,656
Pterophyllum_Scalare_B,170.4,839,582,884,658
Pterophyllum_Scalare_YWB,170.4,75,164,104,244
Pterophyllum_Scalare_BB,170.4,127,127,180,201
Pterophyllum_Scalare_W,170.4,797,491,865,535
Pterophyllum_Scalare_Y,170.4,1100,554,1136,618
Corydoras_Albinos,170.4,220,595,277,630
Pterophyllum_Scalare_BB,170.5,127,122,183,198
Corydoras_Albinos,170.5,218,600,270,629
Corydoras_Albinos,170.5,719,629,766,656
Pterophyllum_Scalare_Y,170.5,1101,552,1135,618
Pterophyllum_Scalare_W,170.5,796,490,857,526
Pterophyllum_Scalare_W,170.6,796,488,859,532
Pterophyllum_Scalare_BB,170.6,126,118,185,194
Pterophyllum_Scalare_Y,170.6,1101,550,1135,618
Corydoras_Albinos,170.6,720,629,766,656
Pterophyllum_Scalare_YWB,170.6,76,166,102,238
Corydoras_Albinos,170.6,217,599,272,630
Pterophyllum_Scalare_W,170.7,795,487,855,521
Pterophyllum_Scalare_Y,170.7,1101,548,1135,618
Pterophyllum_Scalare_YWB,170.7,76,168,102,238
Pterophyllum_Scalare_BB,170.7,126,115,185,189
Corydoras_Albinos,170.7,217,595,274,629
G_Matriarche,170.7,674,105,734,145
Corydoras_Albinos,170.7,719,630,767,657
Pterophyllum_Scalare_BB,170.8,128,115,183,186
Corydoras_Albinos,170.8,217,597,270,629
G_Matriarche,170.8,673,116,755,148
Pterophyllum_Scalare_W,170.8,794,485,845,520
Pterophyllum_Scalare_Y,170.8,1101,548,1135,618
Pterophyllum_Scalare_YWB,170.8,75,167,102,242
Corydoras_Albinos,170.9,216,595,270,630
Pterophyllum_Scalare_W,170.9,792,484,842,519
Pterophyllum_Scalare_YWB,170.9,75,171,103,242
Pterophyllum_Scalare_Y,170.9,1101,547,1134,618
G_Matriarche,170.9,675,119,770,151
Pterophyllum_Scalare_BB,170.9,127,113,184,186
Corydoras_Albinos,171.0,217,597,271,629
Pterophyllum_Scalare_BB,171.0,127,112,185,183
Pterophyllum_Scalare_W,171.0,792,482,841,516
Pterophyllum_Scalare_Y,171.0,1102,547,1133,618
Pterophyllum_Scalare_YWB,171.0,76,171,103,249
G_Matriarche,171.0,695,121,784,152
Corydoras_Albinos,171.1,221,598,267,629
Pterophyllum_Scalare_YWB,171.1,77,172,105,253
Pterophyllum_Scalare_BB,171.1,134,109,185,167
Pterophyllum_Scalare_W,171.1,794,480,843,513
Pterophyllum_Scalare_Y,171.1,1102,546,1133,619
G_Matriarche,171.1,704,124,793,157
G_Matriarche,171.2,716,125,799,161
Pterophyllum_Scalare_W,171.2,793,478,840,512
Corydoras_Albinos,171.2,226,593,273,630
Corydoras_Panda,171.2,827,513,861,538
Pterophyllum_Scalare_BB,171.2,140,109,186,163
Pterophyllum_Scalare_Y,171.2,1103,543,1133,618
Pterophyllum_Scalare_YWB,171.2,76,170,109,257
Pterophyllum_Scalare_Y,171.3,1103,542,1133,617
Pterophyllum_Scalare_YWB,171.3,75,171,112,261
G_Matriarche,171.3,725,125,805,164
Corydoras_Panda,171.3,826,512,869,535
Pterophyllum_Scalare_BB,171.3,139,104,187,179
Corydoras_Albinos,171.3,227,592,274,631
Pterophyllum_Scalare_W,171.3,792,477,836,514
Pterophyllum_Scalare_Y,171.4,1104,540,1134,616
Corydoras_Albinos,171.4,232,589,271,632
Pterophyllum_Scalare_W,171.4,791,476,834,513
Pterophyllum_Scalare_YWB,171.4,77,176,114,261
Corydoras_Panda,171.4,825,512,867,535
Pterophyllum_Scalare_BB,171.4,141,98,189,176
G_Matriarche,171.4,731,124,811,166
Corydoras_Albinos,171.5,234,587,269,634
Pterophyllum_Scalare_YWB,171.5,79,179,117,264
Pterophyllum_Scalare_Y,171.5,1105,539,1134,615
Pterophyllum_Scalare_BB,171.5,142,96,191,175
Pterophyllum_Scalare_W,171.5,790,476,833,511
G_Matriarche,171.5,738,125,817,169
Corydoras_Panda,171.5,824,510,870,533
Corydoras_Albinos,171.6,235,589,273,637
G_Matriarche,171.6,745,124,822,173
Corydoras_Panda,171.6,822,511,874,534
Pterophyllum_Scalare_Y,171.6,1104,537,1135,614
Pterophyllum_Scalare_YWB,171.6,80,181,121,266
Pterophyllum_Scalare_BB,171.6,143,90,194,174
Pterophyllum_Scalare_W,171.6,791,475,832,511
Corydoras_Panda,171.7,822,512,875,537
Pterophyllum_Scalare_W,171.7,789,475,833,513
G_Matriarche,171.7,751,126,829,175
Corydoras_Albinos,171.7,236,589,275,640
Pterophyllum_Scalare_Y,171.7,1104,536,1135,613
Pterophyllum_Scalare_BB,171.7,142,89,193,173
Pterophyllum_Scalare_YWB,171.7,81,180,124,267
Pterophyllum_Scalare_W,171.8,789,474,832,513
G_Matriarche,171.8,761,127,828,175
Pterophyllum_Scalare_BB,171.8,142,89,192,173
Pterophyllum_Scalare_YWB,171.8,82,183,126,269
Corydoras_Albinos,171.8,238,589,278,644
Pterophyllum_Scalare_Y,171.8,1103,536,1135,612
Corydoras_Panda,171.8,822,514,873,542
Pterophyllum_Scalare_W,171.9,788,474,833,512
Pterophyllum_Scalare_YWB,171.9,82,182,127,269
Pterophyllum_Scalare_Y,171.9,1102,536,1135,611
Pterophyllum_Scalare_BB,171.9,143,93,193,172
G_Matriarche,171.9,758,125,832,171
Corydoras_Albinos,171.9,241,596,282,645
Pterophyllum_Scalare_BB,172.0,145,94,193,173
Pterophyllum_Scalare_YWB,172.0,82,181,128,270
G_Matriarche,172.0,767,124,839,170
Corydoras_Albinos,172.0,241,594,283,646
Pterophyllum_Scalare_Y,172.0,1101,535,1135,611
Pterophyllum_Scalare_W,172.0,789,474,833,510
G_Matriarche,172.1,783,123,844,168
Botia_Almorhae,172.1,486,250,549,320
Pterophyllum_Scalare_Y,172.1,1100,534,1136,611
Pterophyllum_Scalare_W,172.1,789,474,832,511
Pterophyllum_Scalare_YWB,172.1,82,180,128,271
Pterophyllum_Scalare_BB,172.1,147,94,193,173
Corydoras_Albinos,172.1,241,603,276,643
G_Matriarche,172.2,792,122,851,168
Pterophyllum_Scalare_YWB,172.2,83,179,129,271
Pterophyllum_Scalare_W,172.2,788,473,831,512
Corydoras_Panda,172.2,798,501,852,523
Pterophyllum_Scalare_Y,172.2,1099,534,1136,611
Corydoras_Albinos,172.2,240,601,277,642
Botia_Almorhae,172.2,484,242,528,319
Pterophyllum_Scalare_BB,172.2,146,95,194,175
Pterophyllum_Scalare_W,172.3,789,473,830,515
Pterophyllum_Scalare_Y,172.3,1098,533,1136,610
Pterophyllum_Scalare_BB,172.3,144,93,194,175
Pterophyllum_Scalare_YWB,172.3,83,179,129,273
Botia_Almorhae,172.3,479,238,523,320
Pterophyllum_Scalare_Y,172.4,1098,533,1136,610
Pterophyllum_Scalare_YWB,172.4,84,181,130,274
Botia_Almorhae,172.4,477,232,511,322
Pterophyllum_Scalare_W,172.4,789,473,838,519
Pterophyllum_Scalare_BB,172.4,142,95,194,176
Pterophyllum_Scalare_BB,172.5,142,95,194,176
Botia_Almorhae,172.5,473,234,505,323
Pterophyllum_Scalare_Y,172.5,1096,532,1136,610
Pterophyllum_Scalare_YWB,172.5,86,182,131,276
Pterophyllum_Scalare_W,172.5,789,472,835,517
Pterophyllum_Scalare_BB,172.6,140,97,195,177
Pterophyllum_Scalare_YWB,172.6,89,185,134,276
Botia_Almorhae,172.6,468,233,506,313
Corydoras_Albinos,172.6,243,597,276,636
Pterophyllum_Scalare_W,172.6,788,472,832,517
Pterophyllum_Scalare_Y,172.6,1095,533,1136,610
Botia_Almorhae,172.7,467,230,512,308
Pterophyllum_Scalare_YWB,172.7,90,184,136,276
Pterophyllum_Scalare_Y,172.7,1095,533,1136,611
Pterophyllum_Scalare_W,172.7,788,471,831,514
Pterophyllum_Scalare_BB,172.7,139,100,196,178
Corydoras_Albinos,172.7,248,595,276,641
Botia_Almorhae,172.8,464,226,516,298
Pterophyllum_Scalare_Y,172.8,1094,532,1135,611
Pterophyllum_Scalare_BB,172.8,139,103,197,180
Pterophyllum_Scalare_YWB,172.8,91,185,138,275
Corydoras_Albinos,172.8,248,597,279,646
Pterophyllum_Scalare_W,172.8,785,470,830,515
Pterophyllum_Scalare_W,172.9,784,470,829,515
Pterophyllum_Scalare_YWB,172.9,94,188,142,276
Pterophyllum_Scalare_Y,172.9,1093,531,1135,611
Pterophyllum_Scalare_BB,172.9,142,105,198,182
Botia_Almorhae,172.9,464,228,518,294
Corydoras_Albinos,172.9,248,593,277,646
Pterophyllum_Scalare_YWB,173.0,95,189,145,275
Pterophyllum_Scalare_BB,173.0,144,102,198,179
Corydoras_Albinos,173.0,252,593,273,643
Pterophyllum_Scalare_W,173.0,782,469,827,514
Pterophyllum_Scalare_Y,173.0,1091,532,1134,610
Corydoras_Panda,173.0,782,469,827,514
Pterophyllum_Scalare_W,173.1,781,468,826,514
Pterophyllum_Scalare_YWB,173.1,95,190,147,275
Pterophyllum_Scalare_BB,173.1,150,99,195,176
Pterophyllum_Scalare_Y,173.1,1090,533,1133,609
Pterophyllum_Scalare_YWB,173.2,97,191,149,276
Corydoras_Albinos,173.2,717,628,768,659
Pterophyllum_Scalare_BB,173.2,151,98,192,175
Botia_Almorhae,173.2,489,210,519,292
Pterophyllum_Scalare_Y,173.2,1089,534,1133,610
Pterophyllum_Scalare_W,173.2,783,466,825,514
Corydoras_Albinos,173.2,256,591,283,642
Pterophyllum_Scalare_BB,173.3,152,97,192,175
Pterophyllum_Scalare_YWB,173.3,98,191,150,276
Corydoras_Albinos,173.3,254,594,285,642
Pterophyllum_Scalare_Y,173.3,1087,533,1132,610
Pterophyllum_Scalare_W,173.3,782,466,823,512
Corydoras_Albinos,173.3,717,628,768,658
Botia_Almorhae,173.4,481,209,517,294
Corydoras_Albinos,173.4,263,594,289,650
Corydoras_Panda,173.4,782,463,821,512
Corydoras_Albinos,173.4,718,628,767,658
Pterophyllum_Scalare_BB,173.4,154,97,194,176
Pterophyllum_Scalare_YWB,173.4,100,192,152,276
Pterophyllum_Scalare_Y,173.4,1085,532,1131,608
Corydoras_Albinos,173.5,719,626,767,658
Corydoras_Albinos,173.5,265,603,297,650
Pterophyllum_Scalare_W,173.5,783,464,819,512
Botia_Almorhae,173.5,478,209,510,297
Pterophyllum_Scalare_YWB,173.5,100,193,153,275
Pterophyllum_Scalare_Y,173.5,1083,532,1129,608
Pterophyllum_Scalare_BB,173.5,155,98,197,176
Corydoras_Albinos,173.6,264,604,303,651
Corydoras_Albinos,173.6,719,626,767,659
Botia_Almorhae,173.6,472,206,503,296
Pterophyllum_Scalare_YWB,173.6,101,192,154,275
Corydoras_Panda,173.6,783,464,817,514
Pterophyllum_Scalare_Y,173.6,1080,530,1127,609
Pterophyllum_Scalare_BB,173.6,156,99,199,175
Corydoras_Albinos,173.7,718,629,766,659
Botia_Almorhae,173.7,464,203,496,297
Corydoras_Panda,173.7,782,465,817,514
Corydoras_Albinos,173.7,262,604,304,655
Pterophyllum_Scalare_YWB,173.7,103,194,155,275
Pterophyllum_Scalare_BB,173.7,157,98,201,174
Pterophyllum_Scalare_Y,173.7,1078,530,1127,609
Corydoras_Albinos,173.8,264,603,308,657
Corydoras_Panda,173.8,781,465,817,514
Pterophyllum_Scalare_YWB,173.8,104,194,156,275
Botia_Almorhae,173.8,451,202,494,291
Pterophyllum_Scalare_BB,173.8,159,96,202,173
Pterophyllum_Scalare_Y,173.8,1076,529,1126,609
Corydoras_Albinos,173.9,719,625,765,659
G_Matriarche,173.9,885,79,944,114
Pterophyllum_Scalare_Y,173.9,1074,528,1125,609
Botia_Almorhae,173.9,445,204,490,286
Corydoras_Albinos,173.9,266,607,312,657
Corydoras_Panda,173.9,778,466,821,515
Pterophyllum_Scalare_BB,173.9,161,96,203,171
Pterophyllum_Scalare_YWB,173.9,102,194,157,275
Pterophyllum_Scalare_Y,174.0,1072,528,1123,607
Corydoras_Albinos,174.0,721,621,766,660
Botia_Almorhae,174.0,434,205,481,292
Corydoras_Panda,174.0,777,465,820,515
G_Matriarche,174.0,883,82,947,118
Corydoras_Albinos,174.0,265,610,314,655
Pterophyllum_Scalare_BB,174.0,163,97,204,168
Pterophyllum_Scalare_YWB,174.0,107,193,161,274
Pterophyllum_Scalare_BB,174.1,164,99,206,168
Pterophyllum_Scalare_Y,174.1,1070,527,1122,608
Botia_Almorhae,174.1,426,208,476,294
Corydoras_Albinos,174.1,264,608,316,656
Corydoras_Panda,174.1,776,467,819,515
G_Matriarche,174.1,879,85,948,122
Pterophyllum_Scalare_YWB,174.1,107,194,165,273
Pterophyllum_Scalare_YWB,174.2,108,195,170,274
Pterophyllum_Scalare_BB,174.2,166,100,207,169
Corydoras_Panda,174.2,774,468,817,515
G_Matriarche,174.2,866,85,945,126
Corydoras_Albinos,174.2,263,617,315,653
Botia_Almorhae,174.2,423,212,472,295
Pterophyllum_Scalare_Y,174.2,1068,527,1120,607
Botia_Almorhae,174.3,416,216,465,292
Pterophyllum_Scalare_BB,174.3,166,101,209,169
G_Matriarche,174.3,865,84,939,129
Pterophyllum_Scalare_Y,174.3,1067,525,1120,606
Pterophyllum_Scalare_YWB,174.3,110,195,175,276
Corydoras_Panda,174.3,773,468,816,515
Corydoras_Albinos,174.3,263,617,312,652
G_Matriarche,174.4,854,83,935,131
Pterophyllum_Scalare_YWB,174.4,113,196,179,277
Pterophyllum_Scalare_B,174.4,857,576,937,663
Pterophyllum_Scalare_Y,174.4,1066,525,1118,606
Corydoras_Albinos,174.4,717,631,767,660
Corydoras_Albinos,174.4,262,610,309,655
Pterophyllum_Scalare_BB,174.4,167,100,213,170
Corydoras_Panda,174.4,774,467,814,516
Botia_Almorhae,174.4,408,215,462,284
Botia_Almorhae,174.5,400,212,457,290
Pterophyllum_Scalare_BB,174.5,166,99,219,173
Corydoras_Albinos,174.5,262,612,305,654
Pterophyllum_Scalare_Y,174.5,1065,523,1118,605
Pterophyllum_Scalare_YWB,174.5,115,196,183,278
G_Matriarche,174.5,853,84,932,132
Pterophyllum_Scalare_B,174.5,853,575,935,664
Corydoras_Albinos,174.5,717,631,767,659
Corydoras_Panda,174.5,775,466,813,515
Pterophyllum_Scalare_BB,174.6,169,98,224,173
G_Matriarche,174.6,852,84,924,130
Corydoras_Panda,174.6,778,466,812,515
Botia_Almorhae,174.6,395,211,453,286
Corydoras_Albinos,174.6,263,609,303,651
Pterophyllum_Scalare_B,174.6,846,574,932,663
Pterophyllum_Scalare_Y,174.6,1064,521,1118,605
Pterophyllum_Scalare_YWB,174.6,118,197,187,280
Pterophyllum_Scalare_Y,174.7,1063,520,1117,604
Pterophyllum_Scalare_W,174.7,780,465,816,514
Corydoras_Albinos,174.7,263,604,305,651
Pterophyllum_Scalare_BB,174.7,171,98,231,173
Pterophyllum_Scalare_YWB,174.7,120,197,191,282
Botia_Almorhae,174.7,408,220,448,292
G_Matriarche,174.7,846,87,918,128
Pterophyllum_Scalare_YWB,174.8,122,198,194,283
Pterophyllum_Scalare_BB,174.8,171,98,233,173
Pterophyllum_Scalare_W,174.8,780,465,819,513
Botia_Almorhae,174.8,415,223,448,294
Pterophyllum_Scalare_Y,174.8,1062,520,1117,604
Corydoras_Albinos,174.8,263,609,309,653
G_Matriarche,174.8,836,86,917,127
Botia_Almorhae,174.9,406,225,451,293
Pterophyllum_Scalare_YWB,174.9,124,199,196,284
Pterophyllum_Scalare_Y,174.9,1060,519,1117,604
G_Matriarche,174.9,827,86,912,126
Pterophyllum_Scalare_BB,174.9,173,97,234,173
Pterophyllum_Scalare_W,174.9,781,464,822,512
Corydoras_Albinos,174.9,263,607,310,653
Pterophyllum_Scalare_YWB,175.0,125,200,197,285
Pterophyllum_Scalare_BB,175.0,175,97,235,174
Botia_Almorhae,175.0,410,228,450,300
G_Matriarche,175.0,818,87,906,124
Pterophyllum_Scalare_Y,175.0,1058,519,1116,604
Pterophyllum_Scalare_W,175.0,781,464,824,512
Corydoras_Albinos,175.0,265,613,309,648
Pterophyllum_Scalare_B,175.0,823,577,896,660
Botia_Almorhae,175.1,398,223,448,293
Pterophyllum_Scalare_W,175.1,781,463,827,512
Pterophyllum_Scalare_Y,175.1,1057,519,1116,602
Pterophyllum_Scalare_BB,175.1,177,97,236,174
G_Matriarche,175.1,815,87,899,124
Pterophyllum_Scalare_B,175.1,813,578,891,656
Pterophyllum_Scalare_YWB,175.1,127,200,198,286
Corydoras_Albinos,175.1,266,608,310,650
Pterophyllum_Scalare_BB,175.2,180,97,239,175
Botia_Almorhae,175.2,404,219,448,295
Corydoras_Albinos,175.2,266,610,313,651
G_Matriarche,175.2,817,86,891,124
Pterophyllum_Scalare_Y,175.2,1056,518,1115,602
Pterophyllum_Scalare_W,175.2,782,462,829,513
Corydoras_Albinos,175.2,719,630,767,658
Pterophyllum_Scalare_YWB,175.2,129,201,199,287
Pterophyllum_Scalare_W,175.3,781,462,832,514
Botia_Almorhae,175.3,398,218,445,295
Corydoras_Albinos,175.3,272,608,307,655
G_Matriarche,175.3,810,85,886,125
Pterophyllum_Scalare_B,175.3,800,579,882,655
Pterophyllum_Scalare_BB,175.3,182,98,242,177
Pterophyllum_Scalare_Y,175.3,1054,517,1115,602
Pterophyllum_Scalare_YWB,175.3,131,201,200,286
Corydoras_Albinos,175.4,275,607,312,653
Pterophyllum_Scalare_BB,175.4,184,98,243,178
G_Matriarche,175.4,808,84,884,123
Pterophyllum_Scalare_B,175.4,796,578,874,657
Pterophyllum_Scalare_Y,175.4,1052,516,1115,600
Pterophyllum_Scalare_W,175.4,780,463,834,514
Pterophyllum_Scalare_YWB,175.4,132,201,200,287
Botia_Almorhae,175.4,408,226,443,303
Pterophyllum_Scalare_B,175.5,794,577,873,656
Pterophyllum_Scalare_Y,175.5,1050,515,1113,596
Botia_Almorhae,175.5,408,230,445,296
Pterophyllum_Scalare_W,175.5,779,463,836,515
Corydoras_Albinos,175.5,279,608,308,650
G_Matriarche,175.5,805,82,878,120
Pterophyllum_Scalare_BB,175.5,186,100,246,179
Pterophyllum_Scalare_YWB,175.5,134,202,200,287
G_Matriarche,175.6,799,81,875,120
Pterophyllum_Scalare_YWB,175.6,135,201,200,288
Botia_Almorhae,175.6,408,230,446,294
Pterophyllum_Scalare_B,175.6,794,569,874,657
Corydoras_Albinos,175.6,284,610,309,653
Pterophyllum_Scalare_BB,175.6,187,101,247,181
Pterophyllum_Scalare_Y,175.6,1049,515,1111,593
Pterophyllum_Scalare_W,175.6,779,463,840,516
Pterophyllum_Scalare_B,175.7,793,568,875,656
Pterophyllum_Scalare_W,175.7,779,463,845,517
G_Matriarche,175.7,800,81,866,120
Pterophyllum_Scalare_BB,175.7,188,104,251,185
Pterophyllum_Scalare_Y,175.7,1047,514,1111,592
Pterophyllum_Scalare_YWB,175.7,137,201,200,288
Botia_Almorhae,175.7,398,232,452,281
Corydoras_Albinos,175.7,285,609,313,654
Pterophyllum_Scalare_B,175.8,793,566,875,656
Pterophyllum_Scalare_W,175.8,796,463,849,517
Pterophyllum_Scalare_Y,175.8,1045,514,1109,589
Pterophyllum_Scalare_BB,175.8,189,109,253,189
Corydoras_Albinos,175.8,286,607,316,655
G_Matriarche,175.8,809,78,859,120
Pterophyllum_Scalare_YWB,175.8,138,201,201,288
Pterophyllum_Scalare_B,175.9,793,565,875,657
Pterophyllum_Scalare_Y,175.9,1043,513,1109,587
Pterophyllum_Scalare_BB,175.9,188,110,255,190
Pterophyllum_Scalare_W,175.9,798,463,851,518
Pterophyllum_Scalare_YWB,175.9,138,201,201,288
Corydoras_Albinos,175.9,286,608,318,654
Pterophyllum_Scalare_B,176.0,793,563,875,656
Corydoras_Albinos,176.0,287,613,318,654
G_Matriarche,176.0,790,73,844,110
Botia_Almorhae,176.0,401,227,475,272
Pterophyllum_Scalare_BB,176.0,189,112,256,191
Pterophyllum_Scalare_Y,176.0,1042,512,1108,585
Pterophyllum_Scalare_YWB,176.0,139,201,201,287
Pterophyllum_Scalare_W,176.0,800,463,854,519
Botia_Almorhae,176.1,388,227,474,275
Pterophyllum_Scalare_W,176.1,801,463,856,521
Pterophyllum_Scalare_BB,176.1,191,114,258,193
Pterophyllum_Scalare_Y,176.1,1039,511,1106,581
Corydoras_Panda,176.1,765,476,803,515
G_Matriarche,176.1,786,72,840,108
Pterophyllum_Scalare_YWB,176.1,141,201,201,287
Pterophyllum_Scalare_B,176.1,793,563,875,656
Corydoras_Albinos,176.1,290,608,315,654
Pterophyllum_Scalare_YWB,176.2,141,201,203,286
Corydoras_Panda,176.2,766,472,803,514
Pterophyllum_Scalare_Y,176.2,1037,510,1104,579
Pterophyllum_Scalare_W,176.2,802,463,859,522
Botia_Almorhae,176.2,386,229,474,282
Corydoras_Albinos,176.2,292,611,319,652
Pterophyllum_Scalare_B,176.2,794,563,875,655
Pterophyllum_Scalare_BB,176.2,195,117,261,196
G_Matriarche,176.3,780,69,836,105
Pterophyllum_Scalare_B,176.3,794,562,874,656
Corydoras_Panda,176.3,761,478,802,517
Botia_Almorhae,176.3,390,227,474,278
Pterophyllum_Scalare_W,176.3,804,463,861,524
Corydoras_Albinos,176.3,294,610,320,654
Pterophyllum_Scalare_Y,176.3,1034,509,1103,575
Pterophyllum_Scalare_BB,176.3,197,117,264,198
Pterophyllum_Scalare_YWB,176.3,143,201,205,284
Botia_Almorhae,176.4,390,226,473,282
Pterophyllum_Scalare_BB,176.4,199,118,265,200
Pterophyllum_Scalare_W,176.4,806,463,864,524
Pterophyllum_Scalare_Y,176.4,1032,508,1101,573
Corydoras_Albinos,176.4,296,608,324,656
G_Matriarche,176.4,767,69,842,105
Pterophyllum_Scalare_B,176.4,794,562,874,655
Corydoras_Panda,176.4,757,472,803,520
Pterophyllum_Scalare_YWB,176.4,147,201,208,280
Botia_Almorhae,176.5,393,225,473,286
Corydoras_Albinos,176.5,296,612,330,656
Pterophyllum_Scalare_Y,176.5,1030,507,1097,571
Pterophyllum_Scalare_W,176.5,806,463,864,524
Pterophyllum_Scalare_YWB,176.5,147,202,211,277
Pterophyllum_Scalare_B,176.5,794,562,874,655
Pterophyllum_Scalare_BB,176.5,199,117,266,203
Corydoras_Panda,176.5,755,473,802,520
G_Matriarche,176.5,754,69,840,105
Pterophyllum_Scalare_Y,176.6,1027,506,1094,568
Pterophyllum_Scalare_YWB,176.6,148,203,215,274
G_Matriarche,176.6,768,69,838,104
Botia_Almorhae,176.6,390,223,469,288
Pterophyllum_Scalare_B,176.6,793,561,873,655
Corydoras_Panda,176.6,755,473,801,520
Corydoras_Albinos,176.6,296,613,328,656
Pterophyllum_Scalare_W,176.6,807,463,864,524
Pterophyllum_Scalare_BB,176.6,203,118,268,207
Botia_Almorhae,176.7,408,223,467,290
Pterophyllum_Scalare_W,176.7,806,463,864,524
Pterophyllum_Scalare_Y,176.7,1023,504,1091,564
Pterophyllum_Scalare_BB,176.7,207,123,270,210
Corydoras_Albinos,176.7,298,612,328,657
Pterophyllum_Scalare_B,176.7,793,562,874,655
Pterophyllum_Scalare_YWB,176.7,153,201,218,272
G_Matriarche,176.7,765,68,838,104
Pterophyllum_Scalare_W,176.8,806,463,864,525
Pterophyllum_Scalare_BB,176.8,209,134,273,213
G_Matriarche,176.8,758,68,832,106
Corydoras_Albinos,176.8,298,615,333,659
Pterophyllum_Scalare_B,176.8,793,563,874,654
Botia_Almorhae,176.8,379,223,462,287
Pterophyllum_Scalare_Y,176.8,1020,503,1088,562
Pterophyllum_Scalare_YWB,176.8,155,198,220,270
Pterophyllum_Scalare_B,176.9,793,560,875,655
Pterophyllum_Scalare_Y,176.9,1019,500,1086,561
Pterophyllum_Scalare_BB,176.9,211,137,276,214
Pterophyllum_Scalare_YWB,176.9,157,197,221,269
Pterophyllum_Scalare_W,176.9,807,463,864,526
Botia_Almorhae,176.9,404,228,457,288
G_Matriarche,176.9,752,68,828,105
Corydoras_Albinos,176.9,303,615,330,659
Pterophyllum_Scalare_YWB,177.0,162,195,224,268
Pterophyllum_Scalare_W,177.0,807,463,864,526
G_Matriarche,177.0,744,69,829,107
Pterophyllum_Scalare_B,177.0,793,564,876,655
Corydoras_Albinos,177.0,304,618,330,660
Botia_Almorhae,177.0,400,227,458,288
Pterophyllum_Scalare_Y,177.0,1017,497,1082,558
Pterophyllum_Scalare_BB,177.0,216,139,281,217
Pterophyllum_Scalare_YWB,177.1,165,194,228,267
Pterophyllum_Scalare_BB,177.1,221,141,287,219
Pterophyllum_Scalare_W,177.1,807,463,864,526
Pterophyllum_Scalare_Y,177.1,1016,493,1077,553
Botia_Almorhae,177.1,396,227,459,291
G_Matriarche,177.1,738,71,824,107
Pterophyllum_Scalare_B,177.1,793,576,876,655
Pterophyllum_Scalare_Y,177.2,1015,491,1067,550
Pterophyllum_Scalare_YWB,177.2,170,193,234,265
Botia_Almorhae,177.2,371,228,458,290
Pterophyllum_Scalare_B,177.2,793,560,875,655
G_Matriarche,177.2,729,71,820,110
Corydoras_Panda,177.2,740,478,793,521
Pterophyllum_Scalare_BB,177.2,227,144,293,220
Pterophyllum_Scalare_W,177.2,807,464,863,526
Pterophyllum_Scalare_Y,177.3,1012,487,1062,545
Corydoras_Panda,177.3,735,486,789,521
G_Matriarche,177.3,724,73,816,113
Pterophyllum_Scalare_W,177.3,806,464,863,527
Pterophyllum_Scalare_BB,177.3,231,145,297,223
Pterophyllum_Scalare_YWB,177.3,173,192,242,262
Pterophyllum_Scalare_B,177.3,793,559,873,655
Pterophyllum_Scalare_YWB,177.4,173,193,249,261
Corydoras_Albinos,177.4,320,617,348,659
Pterophyllum_Scalare_B,177.4,793,560,873,655
G_Matriarche,177.4,716,75,811,113
Corydoras_Panda,177.4,734,493,790,520
Botia_Almorhae,177.4,385,233,453,294
Pterophyllum_Scalare_BB,177.4,237,145,302,224
Pterophyllum_Scalare_Y,177.4,1008,484,1059,542
Pterophyllum_Scalare_W,177.4,805,465,863,527
